FEATURE_NAME,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M
Laughing Jack Butte,35.532491,-113.6402193,1877
Lava Butte,36.135327,-111.8291,1293
Lava Point,35.7328436,-111.5110497,1556
Lawler Peak,34.614574,-113.1840229,1490
Leaf Hill,35.5755642,-110.5070778,1720
Lee Mountain,33.0536753,-110.6781587,1145
Lee Mountain,35.0231571,-110.2390439,1716
Lehman Mountain,34.0889197,-112.4596151,1318
Lice Hill,36.18027,-111.0351429,1627
Lii Haaditiih Hill,35.5902805,-111.1123651,1507
Limestone Mountain,31.6666958,-109.3441971,2190
Limestone Mountain,33.0372882,-110.3385213,2037
Lindbergh Hill,36.2969865,-112.0828538,2723
Link Point,36.493897,-113.6763857,1771
Lion Peak,34.1803049,-112.6982326,1346
Lion Rock,36.7537372,-110.1897119,1811
Little Black Mountain,36.9952603,-113.499397,1061
Little Black Spot Mountain,36.0829113,-110.3307184,2135
Little Brushy Mountain,33.8500495,-109.7714856,2297
Little Cedar Knoll,36.7694332,-112.4685232,1700
Little Dragoon Mountains,32.111745,-110.0942366,2008
Little Gray Hill,35.9552726,-111.2323618,1653
Little Ice Cream Cone Hill,36.4358339,-109.8690038,1887
Little Mesa,34.9427894,-113.3849294,1462
Little Mesa Redonda,34.4719823,-109.842054,1966
Little Mountain,36.6213761,-112.3654601,2221
Little Round Rock,36.5254071,-109.5471902,1863
Little Round Top Mountain,33.9782679,-109.9643431,2171
Little Shipp Mountain,34.5850157,-113.0385124,1475
Little Stanley Butte,33.0281177,-110.3864827,1666
Little Star Mountain,35.6338972,-110.3465185,1886
Little Table Mountain,32.7987811,-110.4908959,1906
Lobo Peak,31.847443,-111.2083979,1517
Loco Point,36.7970663,-112.6337736,1422
Mount Logan,36.3601338,-113.2127868,2393
Lohali Mesa,36.1607032,-109.8187103,2282
Loma Alta,32.1153163,-110.6715876,1006
Lone Butte,36.9108182,-112.879932,1873
Lone Cedar Mesa,32.9896392,-110.3906546,1443
Lone Cottonwood Butte,35.4663997,-110.3656856,2001
Lone Mountain,36.1333106,-113.3176995,1291
Lone Sharp Hill,36.562778,-110.042899,1796
Lone Star Mountain,32.9245669,-109.6021191,1655
Lonely Mountain,34.0214366,-110.516224,1673
Long Butte,35.2550157,-110.2234596,1967
Long Mesa,36.2055384,-112.7368585,1712
Long Mountain,35.3972066,-113.9378163,1319
Lookout Mountain,32.9964478,-110.4534182,1568
Los Gigantes Buttes,36.5950008,-109.4067718,1947
Lost Gun Point,35.544731,-110.5345782,1672
Lost Spring Mountain,36.9589056,-113.170251,1740
Low Mountain,33.9475281,-113.5163154,1070
Low Mountain,35.9729507,-110.0530295,2093
Low Mountain,36.8347018,-113.7274613,1954
Lower Simmons Peak,34.9180668,-113.4413202,1489
Lucy Peak,34.5789082,-113.2204753,1140
Lyell Butte,36.0470086,-112.0288279,1624
Malgosa Crest,36.2474798,-111.8432059,1660
Malpais Hill,34.1039207,-112.2937757,1715
Malpais Mesa,35.3441807,-110.1462357,1954
Manson Mesa,36.9086447,-111.4529888,1336
Manu Temple,36.166661,-112.0838942,2188
Many Bobcats Hill,36.0713891,-110.5101362,1958
Many Coyote Mesa,36.3503433,-109.2701977,2051
Marcou Mesa,35.0712043,-110.2353424,1728
Maricopa Peak,32.7522662,-112.3795796,1238
Marion Point,36.2941512,-111.9276657,1835
Marsh Butte,36.1207312,-112.2451402,1438
Marshall Butte,33.8353276,-109.7003724,2696
Mount Martin,31.4331502,-109.9400645,2156
Martina Mountain,32.0589665,-111.4473306,1218
Martinez Mountain,32.8086779,-110.5792646,1111
Maryland Knoll,36.6509318,-113.1979236,1733
Masonic Temple,36.2764984,-112.3507455,1904
Massai Point,32.0083567,-109.311612,2101
Matkatamiba Mesa,36.3208855,-112.6816892,1306
Matthews Peak,36.3648373,-109.1458024,2904
Maud Hill,31.7403691,-109.8089602,1530
Maverick Mountain,32.2630309,-109.5917423,1859
Maverick Mountain,32.5947061,-109.7981862,2171
Maverick Mountain,32.7040243,-110.4226217,2139
Maverick Mountain,33.6250524,-109.6867569,2468
Maverick Peak,32.0194544,-109.2737482,2209
May Day Peak,31.7258747,-109.2051139,1929
Mays Hills,31.7089794,-110.1286881,1516
Mayswell Peak,35.2683294,-114.1018969,1572
McCloud Mountains,34.4291895,-112.9624092,1503
McCracken Peak,34.4444601,-113.7754934,1074
McKays Peak,33.9761582,-109.7984333,2791
McKenzie Peak,32.3653553,-109.1456146,1491
McKinney Mountain,33.1751677,-110.0045186,1396
Meridian Butte,36.9013906,-110.0006772,1887
Merrick Butte,36.9805572,-110.0859588,1852
Merrill Peak,32.7029847,-109.9603256,2831
Mesa Butte,35.6491451,-111.7588865,2180
Mesa Parada,34.4317097,-109.0753617,2086
Mesa Redonda,34.4417053,-109.8006634,2074
Mescal Mountain,33.1767271,-109.6123027,2036
Mescal Peak,32.7688176,-110.4107866,1722
Metate Peak,32.6800625,-109.7395121,1193
Mexican Cry Mesa,36.5638896,-109.2864917,2294
Mexican Hat Mountain,31.8034228,-109.8089588,1587
Mexican Rest Peak,35.2255721,-110.2270705,1919
Middle Hill,35.8405451,-111.6493054,1930
Middle Mesa,36.247768,-111.0129222,1806
Middle Wide Mesa,36.4108291,-109.2973143,1973
Midway Peak,32.4031325,-109.1450592,1687
Mildred Peak,31.7131409,-111.5931641,1670
Military Hill,31.6834247,-110.0686878,1615
Miller Mountain,34.5287496,-113.2015084,1326
Million Hills,36.2905743,-114.0934773,1474
Mineral Hill,31.9867474,-111.081206,1079
Mineral Peak,34.5542136,-113.2069159,1338
Mining Mountain,32.8561775,-110.5781539,1199
Mitchell Butte,36.9766679,-110.1526279,1881
Mitchell Mesa,36.9722236,-110.1109597,2004
Mitten Peak,35.1280758,-110.0520655,1658
Moccasin Mountains,36.9644291,-112.7882632,1874
Mokaac Mountain,36.8891473,-113.6305144,1578
Mollies Nipple,36.0838323,-113.3638741,1678
Monte Vista Peak,31.824538,-109.3145071,2826
Montezuma Head,32.114854,-112.7060582,1099
Montezuma Peak,33.1842144,-112.197371,1313
Montezuma Sleeping,33.2483799,-112.2451514,1113
Montezumas Chair,35.444455,-110.5084663,2005
Monument Hill,34.7022532,-110.2106765,1715
Morena Mountain,31.595364,-111.877341,1321
Morgan Butte,34.0505862,-112.5515624,1404
Moriah Knoll,36.614983,-113.2060535,1867
Mormon Hill,34.4675364,-109.6506625,1959
Mud Mountain,36.6755353,-113.7852376,1764
Mud Spring Mesa,32.9047773,-110.2002926,1540
Mud Springs Knoll,32.8000617,-109.837293,1065
Mural Hill,31.451488,-109.8847965,1979
Muskhog Mountain,32.3547171,-110.0922117,2260
Mustang Knoll,36.7266471,-113.6607924,1857
Naco Hills,31.3956561,-109.9797977,1748
Nan Dahs Taan Mesa,33.8575496,-109.9753782,1907
Nankoweap Butte,36.2635539,-111.8837634,1638
Nankoweap Mesa,36.2667133,-111.8595935,1919
Navajo Fortress,36.1542397,-109.4290884,1974
Navajo Mountain,37.0341566,-110.8695747,3148
Nelson Mesa,34.6125226,-113.1542943,1372
Nevershine,36.2431017,-113.8634115,1015
Newberry Butte,36.0618884,-111.9729534,1548
Newberry Mesa,35.4280636,-110.9306958,1558
Newman Peak,32.7189562,-111.400394,1368
Newton Butte,36.0610014,-112.0520322,1801
Ninetysix Hills,32.8792347,-111.1070562,1002
Nipple Butte,35.5463982,-110.4170758,1996
No Trail Mesa,35.8555581,-110.7926392,1862
Nokai Mesa,36.9436723,-110.4572456,1907
North Big Saddle Point,36.4610946,-112.4029589,2196
North Canyon Point,36.6230424,-111.7690524,1409
North Mountain,34.6680879,-109.5714968,1812
North Red Hill,36.5413774,-111.6107114,1660
North Star Peak,32.1077008,-110.4236645,1838
Novinger Butte,36.2548036,-111.9426546,2115
Nurusse,36.8427783,-111.3111213,1679
Mount Nutt,35.0877792,-114.3535694,1522
O'Neill Butte,36.0706377,-112.0904906,1846
Oak Butte,32.8304898,-110.2067825,1704
Octagon Butte,36.9249905,-111.0004113,2037
Odart Mountain,33.7286625,-109.6484246,2598
Old Baldy,33.227004,-110.7989975,1675
Old Smokey Mountain,33.3411448,-114.0466042,1307
Oliver Knoll,33.0617271,-109.8467493,1452
Oraibi Butte,35.8802807,-110.7143052,1993
Orange Butte,32.4134089,-109.240616,1598
Orejano Peak,34.9713964,-113.8352226,1830
Osiris Temple,36.1453402,-112.1869843,2013
Osobavi Peak,31.7170294,-111.6156652,1668
Outlaw Mountain,31.4984342,-109.0781121,1900
Outlaw Mountain,31.6828705,-109.845906,1536
Owl Hat Point,35.9527605,-109.9553762,2208
Owl Nest,36.3541684,-109.4426054,1860
Owl Rock,36.8205552,-110.2498543,1953
Owl Spring Mesa,36.5930552,-110.1512379,1879
Owls Cap,36.0286051,-111.2276391,1604
Oza Butte,36.1831706,-112.0668005,2459
Packsaddle Mountain,31.6098869,-109.4202681,1921
Packsaddle Mountain,35.4611035,-114.1652337,1955
Packwood Mountain,33.0450736,-110.3278378,1932
Paddy Butte,33.6417191,-109.6050886,2442
Padilla Mesa,35.7847258,-110.7898611,1808
Padres Mesa,35.3104049,-109.5008921,2041
Panther Butte,32.6567375,-111.031219,1003
Panther Peak,32.3459836,-111.1653001,1047
Hollenback Point,36.0230355,-111.8857042,2220
Parker Mesa,34.3047479,-112.6948991,1479
Pasadera Mountain,33.214782,-110.8342763,1552
Pastora Peak,36.7902775,-109.1645463,2861
Pat Hills,32.0167514,-109.6147858,1520
Pattie Butte,36.0715227,-112.0556459,1620
Peacock Peak,35.3044404,-113.7727206,1918
Pearce Hill,31.9000867,-109.8167343,1438
Mount Pechan,33.979754,-112.5337844,1175
Peñitas Hills,31.7570309,-111.2984311,1071
Periz Peak,32.8783944,-110.5656429,1172
Mount Perkins,35.5695848,-114.508181,1662
Pescadero Mountain,32.1967282,-111.4036878,1135
Petal Hills,36.6734083,-111.6394048,1624
Petty Knoll,36.3360868,-113.1738108,2293
Picacho Butte,35.2292847,-112.7409763,2181
Picacho Peak,32.6350678,-111.40067,1012
Pile of Sticks,36.7691639,-111.0637544,1701
Pillow Mountain,36.2463764,-111.6095956,1699
Pilot Rock,35.1522428,-109.876785,1897
Pin Head Knoll,34.5039255,-110.1078942,1755
Pine Peak,34.8741751,-113.8568889,2199
Piney Hill,35.7614037,-109.1687073,2471
Pioneer Mountain,33.2470032,-110.8442769,1817
Pisto Hill,32.0621463,-110.6516808,1258
Pistol Butte,33.9553253,-109.7717656,2540
Piute Mesa,36.9686082,-110.6365244,1944
Placer Peak,31.8800834,-111.2059306,1801
Plain View Peak,32.6928411,-109.864791,3161
Plane Rock,36.6583344,-109.6684435,1709
Pocket Hill,36.9074802,-113.6638488,1160
Point Lookout,34.6125339,-110.0842833,1711
Point Rock,36.8841515,-113.009381,1586
Poker Mountain,33.5503307,-109.753979,2188
Polaris Mountain,33.308022,-113.9812698,1104
Pollux Temple,36.1206359,-112.3025778,1905
Porras Dikes,36.7608331,-110.1692951,1733
Portal Peak,31.8648788,-109.1497093,2602
Poston Butte,36.1797694,-111.9023311,1969
Pothole Peak,31.8067566,-109.1439388,2101
Potter Mountain,31.5137084,-109.9095196,1991
Pottery Hill,35.582504,-111.0184747,1477
Potts Mountain,34.3708506,-113.7307693,1013
Poverty Knoll,36.4602584,-113.4410566,1931
Poverty Mountain,36.4030359,-113.4991106,2068
Powells Monument,36.8480539,-111.6800247,2044
Pozo Verde Mountains,31.5250895,-111.6006638,1424
Preston Mesa,36.3686039,-111.2048659,2061
Presumido Peak,31.5670328,-111.6209425,1463
Price Point,35.9866646,-113.4244973,2005
Prieta Peak,32.5456183,-111.8892984,1014
Prospect Point,35.9430407,-113.1174252,2098
Providencia Hill,31.9167486,-111.3023232,1217
Pugh Knoll,36.4995951,-113.101803,1880
Pyramid Butte,35.3619568,-110.4698539,1910
Quail Hill,36.8283146,-113.5677354,1592
Quality Hill,31.4403772,-109.9214637,1709
Quartzite Mountain,33.051445,-110.3593757,1805
Queen Hill,31.4387105,-109.9145191,1749
Quijotoa Mountains,32.1142371,-112.148744,1166
Quinlan Mountains,31.9623003,-111.6148365,1754
Racetrack Knoll,36.4817517,-112.5910274,1489
Ragged Top,32.4495135,-111.4901142,1168
Ragged Top Mountain,33.9083769,-110.3539857,1899
Rain God Mesa,36.9422237,-110.0742915,1808
Rain Mountain,36.2711234,-109.981431,2372
Ram Butte,35.2872373,-110.2045703,1972
Rama Shrine,36.0783125,-111.9237623,1952
Paint Rock,31.8323158,-109.3000624,2828
Rattlesnake Hill,35.2013874,-113.9127247,1285
Rattlesnake Hill,35.1766935,-109.1437038,1951
Rattlesnake Peak,31.9092527,-109.3122741,2412
Rawhide Mountain,33.0456185,-110.4500959,1677
Red Boy Peak,31.8650518,-111.2139097,1844
Red Butte,35.8202105,-112.0898772,2234
Red Butte,35.8794684,-109.1528224,2343
Red Butte,35.9549917,-111.6084808,1589
The Big Knoll,36.8433196,-111.8529479,2054
Red Cheek Butte,35.3350132,-110.3948523,1964
Red Clay Mesa,35.4783388,-110.0419683,1948
Red Cornfield Mesa,36.3394408,-109.2634249,2119
Red Hill,35.654773,-112.026197,1910
Red Hill,32.6956194,-110.6870341,1049
Red Hill,34.5219806,-110.0931717,1730
Red Hill,34.6346873,-112.6115303,1687
Red Hill,35.8613778,-111.643194,1979
Red Hill,35.9897282,-109.7601109,1855
Red Hill,36.3674149,-111.5816108,1891
Red Hills,33.1125586,-109.9278614,1479
Red Hills,35.4377974,-109.4592709,2044
Red Knoll,33.9803252,-110.2192741,1822
Red Knolls,36.872486,-111.8385035,1930
Red Mesa,36.9933333,-109.3434427,1767
Red Mesa,36.1564914,-109.6262162,1784
Red Mesa,36.6433227,-111.5454324,1911
Red Mountain,31.4081509,-109.9586758,1686
Red Mountain,32.0917456,-109.4006072,1893
Red Peak,36.4486115,-109.9320612,1898
Red Picacho,33.9625322,-112.5143393,1256
Red Point,36.7744457,-109.9412297,1676
Red Point,36.3794442,-110.0790114,2130
Red Point Hills,36.2297104,-111.5395922,1679
Red Point Mesa,36.7105566,-109.958452,1708
Red Rock,36.5630565,-109.0795423,1942
Red Rock Hill,36.6880664,-110.2279418,1770
Red Rock Knoll,36.3790213,-113.7203865,1708
Red Rooster Mountain,33.0081152,-110.5067533,1484
Red Slide Peak,36.3294423,-110.3606896,2078
Reiley Hill,32.4388476,-110.0642634,1673
Reiley Peak,32.3886546,-110.105911,2327
Mount Reilly,31.4225432,-109.9147519,1930
Rhodes Peak,32.6608249,-110.4165535,2169
Rhyolite Peak,32.8050725,-109.3091829,1695
Rich Hill,34.1722493,-112.7121219,1629
Riggs Mesa,32.7833954,-109.7831262,1104
Riggs Mountain,32.016312,-109.3585972,1880
Rim Rock,33.108116,-109.7578601,1752
Rim Rock,35.4130576,-112.7751807,1832
Ripsey Hill,32.9945103,-110.9673331,1193
Ritchey Peak,31.8684121,-111.183419,1562
Ritter Peak,34.3486353,-112.8526824,1716
Rock Head,35.6791632,-111.0284635,1667
Rock Hill,34.0936427,-112.3473888,1295
Rock House Butte,33.8847662,-110.5789887,1766
Rock Mesa,35.9350089,-109.4026029,2147
Rockfellow Dome,31.9261955,-109.9775695,1966
Rockhouse Mountain,33.131173,-110.5039874,1373
Rockhouse Peak,32.6495087,-110.3225761,2169
Rocky Boy Peak,34.3155804,-112.8026805,1879
Rocky Top,32.9387482,-110.2514592,1804
Roof Butte,36.4613906,-109.0962091,2952
Rooster Rock,36.9158351,-109.9856768,1720
Rotten Bananas Butte,35.2308491,-110.3301281,1996
Rough Mountain,32.1014679,-109.3392178,2215
Rough Mountain,32.2411892,-109.5467304,1899
Round Butte,35.3330702,-110.0303993,1712
Round Mountain,32.538964,-109.099782,1368
Round Mountain,34.1928052,-112.6510091,1601
Round Mountain,35.4463896,-112.7304576,2155
Round Rock,36.968607,-110.9368095,1827
Round Rock,36.5020984,-109.5523776,1915
Round Top,35.4347331,-110.4912437,2034
Round Top,35.7248698,-109.5551778,2018
Round Top Mountain,33.933381,-110.0101031,2187
Ruin Hill,36.2305523,-110.5223606,2036
Russellville Peak,32.0863308,-110.1198044,2014
Sacramento Hill,31.4362106,-109.9067411,1651
Saddle Butte,35.4869547,-110.4045754,1946
Saddle Mountain,32.4443676,-110.2186383,1880
Saddle Mountain,32.9903434,-110.671769,1294
Saddle Mountain,36.3118379,-111.9498316,2566
Sadies Peak,34.4522454,-112.9151851,1395
Safford Peak,32.3452559,-111.1503238,1088
Sage Peak,31.7831512,-109.2658955,2553
Salome Peak,33.8397508,-113.7118775,1188
Salt Mountain,33.2581127,-110.3262054,1052
Sam Powell Peak,34.0980846,-112.6360089,1216
Samaniego Peak,31.9111936,-111.2006531,1814
San Juan Hill,32.0946598,-110.4804503,1606
San Simon Head,32.0724354,-109.2526366,1722
Sand Hills,35.8847263,-110.3476301,1903
Sand Springs Mesa,35.804166,-111.0676409,1651
Sanders Mesa,34.5928906,-113.1804718,1282
Sanders Peak,31.8595376,-109.2647842,2632
Saneneheck Rock,36.535553,-110.6368081,2025
Satan Butte,35.5322335,-109.9240066,1927
Satathite Mountain,32.8461776,-110.5873208,1097
Saucito Mountain,31.912853,-111.5634333,1531
Sawbuck Mountain,33.4786421,-109.67155,2093
Sawtooth Mountain,33.8178482,-110.0907534,1999
School Hill,31.4445436,-109.9161859,1683
Scott Mountain,33.1953376,-110.9526129,1547
Scraper Knoll,34.2529938,-109.3049731,2197
Scylla Butte,36.1346284,-112.2585349,1174
Second Flat Mesa,35.5736206,-110.2115152,1965
Second Knolls,34.6086446,-110.2067866,1792
Seed Hill,35.6155637,-110.5029111,1738
Seegmiller Mountain,36.8216484,-113.5205123,1821
Senator Mountain,35.8363773,-114.3177429,1562
Sentinel Butte,32.1274655,-110.6284561,1022
Sentinel Peak,31.8137191,-109.2427028,2747
Seven Knolls,36.5880385,-113.1293822,1922
Black Knob,35.9839108,-111.4639124,1650
Sharp Peak,32.0831326,-111.4642758,1103
Shaw Peak,31.9668698,-109.27815,2357
Sheba Temple,36.0610378,-111.9294001,1520
Sheep Butte,35.3280698,-110.2117928,1966
Sheep Mountain,36.2941975,-111.6014219,1867
Sheep Mountain,34.0519763,-112.386557,1273
Sheepshead,31.8709595,-109.9933097,1986
Sheldon Mountain,32.8070118,-109.248678,1646
Sheza Butte,34.6939205,-110.1292852,1743
Shingle Mill Mountain,32.7593631,-109.9165237,1919
Shinumo Altar,36.4333205,-111.7154363,1987
Shiva Temple,36.1678508,-112.1635251,2321
Shonto Butte,35.4219559,-110.3990194,2047
Side Mountain,35.9108263,-111.6132036,2011
Siegfried Pyre,36.1969229,-111.9080802,2414
Sierra Blanca,32.212567,-112.244303,1086
Sierra Blanca,32.3178511,-110.308966,1320
Signal Hill,31.6903699,-109.8956292,1563
Signal Hill,36.1703922,-112.3573859,2063
Signal Peak,32.7176244,-110.7450067,1331
Signal Peak,33.3591999,-114.0827165,1481
Silver Bell Mountains,32.4142365,-111.4987253,1125
Silver Bell Peak,32.4084526,-111.492175,1280
Silver Butte,33.8897712,-110.1953825,1854
Silver Hill,31.6873099,-111.3356542,1153
Silver Hill,35.4074936,-114.2032895,1252
Silver Mountain,35.2988844,-114.1096752,1613
Silver Peak,31.9048774,-109.1970156,2428
Silver Peak,32.2470205,-109.6650654,1993
Simmons Peak,32.2431324,-109.6283983,2251
Sinking Ship,35.9906736,-111.9588054,2232
Sinyella Mesa,36.2994854,-112.7066475,1618
Mount Sinyella,36.2996302,-112.7059934,1657
Sitting Coyote Mesa,36.4797125,-109.3604768,1801
Sixmile Hill,31.8931423,-109.8336793,1469
Sixtysix Peak,32.7917285,-110.4411934,1712
Skeleton Mesa,36.8740135,-110.46291,2456
Skinny Mesa,36.8691687,-109.7448348,1595
Slaughter Mountain,33.1242267,-109.7673048,1991
Slide Mountain,36.3269201,-113.1696436,2308
Slide Point,36.6580422,-112.5471347,1725
Small Butte,36.8289848,-111.164236,1629
Small White Mesa,36.5972221,-110.1020688,1899
Small Wide Mesa,36.3884848,-109.3047895,2009
Smith Butte,35.1619571,-112.6235113,1623
Smith Hill,31.8584736,-110.023332,1508
Smith Peak,34.065026,-113.3557545,1599
Smooth Butte,35.3693153,-109.9804934,1921
Snake Butte,35.6400079,-110.4434654,1789
Snow Mountain,35.0605579,-113.505201,1788
Snowshed Peak,31.8389827,-109.2683954,2936
Socorro Peak,33.7594762,-113.4552014,1132
Sombrero Butte,32.7088354,-110.486216,1735
Sonsela Buttes,36.1061605,-109.0598058,2718
Sontag Mesa,33.4931096,-110.3498217,1270
Soto Peak,31.9450815,-111.2312102,1367
South Big Saddle Point,36.4372054,-112.3876805,2228
South Mountain,34.6266992,-109.5578856,1845
South Mountain,32.0005132,-112.1470613,1271
South Red Hill,36.4991553,-111.5923767,1756
Soza Mesa,32.3547952,-110.3256345,1257
Spearhead Mesa,36.946813,-110.0516243,1806
Spencer Knoll,36.5399823,-113.1132692,1850
Split Rock,32.0068411,-109.2480853,1777
Mount Spoonhead,36.1877537,-112.6169284,1721
Spotted Mountain,34.0092146,-110.6103921,1919
Spring Peak,34.5550143,-113.2235194,1262
Spruce Mountain,33.9314371,-109.6395391,3155
Square Butte,36.6044418,-110.9265322,2176
Square Mountain,32.3050728,-109.977571,1723
Squaretop Hills,31.8117575,-109.6028442,1663
Squaw Mountain,31.6727465,-109.1663528,1603
Squaw Peak,34.4227973,-112.7777769,1268
Squaw Tit,32.6772397,-112.3781275,1208
Standing Horse Mesa,35.1786228,-110.4045625,1734
Stanley Butte,33.016078,-110.3648892,2137
Star Mountain,35.6308417,-110.3037398,1924
Steamboat Rock,35.7552872,-109.8370579,2006
Sterrett Mesa,35.9100928,-109.1081638,2411
Stevens Mountain,31.9092489,-111.3028786,1343
Stinking Springs Mountain,34.6266992,-109.5581634,1844
Stockton Hill,31.7095356,-109.9359078,1672
Stockton Hill,35.3344392,-114.1163425,1808
Stone Cabin Mountain,33.2392257,-110.8484437,1747
Stowe Knoll,32.7849181,-109.9582978,1612
Stud Horse Butte,35.2481825,-112.6775634,1745
Sugarloaf,34.6197555,-110.1812305,1800
Sugarloaf Butte,33.8828269,-110.2242717,1676
Sugarloaf Hill,31.7125921,-109.8145161,1554
Sugarloaf Mountain,32.0142491,-109.3247737,2223
Sugarloaf Mountain,33.6780905,-113.0515737,1036
Sugarloaf Mountain,35.3872167,-114.3110701,1234
Sullivan Peak,36.2687092,-111.9859053,2537
Sulphur Hills,31.9584191,-109.7347874,1330
Sulphur Peak,31.8256728,-109.1898158,2468
Summit Peak,33.3483668,-114.0660493,1308
Sun Altar,35.7908393,-110.2965173,1931
Sunflower Butte,35.3091813,-110.2148484,1915
Sunset Knoll,34.9039087,-110.9620825,1966
Sunset Peak,31.7207198,-109.3235983,2139
Sunset Peak,32.5714119,-110.2777244,2160
Sunshine Point,36.5735958,-112.6776944,1524
Supai Mesa,36.3973362,-109.2974614,1996
Swallow Mountain,34.0661418,-112.5187838,1377
