FEATURE_NAME,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M
Truchas Peak,35.9624353,-105.6451795,3990
Wheeler Peak,36.5569142,-105.416856,4016
Mount Phillips,36.4783671,-105.160562,3553
Ash Mountain,36.8344731,-105.1963917,3414
Banco Julian,36.8788622,-106.2174715,3174
Chimayosos Peak,35.9753869,-105.6100302,3916
Jicarilla Peak,36.0127992,-105.642144,3804
Virsylvia Peak,36.8025268,-105.4997279,3820
Mount Barker,35.763378,-105.5700073,3491
Chicoma Mountain,36.0073243,-106.3845518,3527
Mount Hood,45.3733674,-121.6957784,3423
Mount Jefferson,44.6742075,-121.7994686,3197
Middle Sister,44.1484819,-121.7840419,3058
North Sister,44.1666146,-121.7721256,3043
South Sister,44.1035349,-121.7694803,3150
Mount Alverstone,60.3517066,-139.0753909,4340
Mount Anderson,61.1636735,-141.0623328,3344
Archdeacons Tower,63.0730519,-151.0202557,5970
Atna Peaks,61.7495636,-143.2405572,4186
Mount Augusta,60.3052426,-140.4586494,4132
Aurora Peak,63.5212918,-146.5453708,3083
Mount Bear,61.2831126,-141.1443236,4496
Mount Blackburn,61.7319079,-143.4392979,4984
Blackcliff Mountain,61.3858736,-147.064582,3113
Mount Hubbard,60.3184941,-139.073594,4542
Mount Vancouver,60.3344939,-139.6923631,4753
Mount Cook,60.1811281,-139.9814641,4067
Mount Saint Elias,60.2922834,-140.9314,5265
Boundary Peak 187,60.3066891,-141.0046469,3898
Mount Brooks,63.1873796,-150.6481418,3629
Mount Capps,63.0783608,-151.1861546,3277
Mount Cardozo,61.357323,-147.2119033,3312
Mount Carpe,63.151998,-150.8602724,3815
Carter Horn,63.0677778,-150.9986111,6058
Castle Peak,61.5980099,-143.4462057,3066
Central Pyramid Peak,63.1598308,-150.6780537,3425
Churchill Peaks,63.0691115,-151.0062402,6167
Mount Churchill,61.4184765,-141.7154073,4744
Mount Crosson,63.0083904,-151.2767672,3883
Mount Dan Beard,63.0198092,-150.7888083,3113
Mount Deborah,63.6381841,-147.238871,3728
Mount Deception,63.1581187,-150.5326112,3586
Mount Drum,62.1153861,-144.6395995,3592
East Pyramid Peak,63.1667493,-150.6636545,3417
Mount Edison,61.4062841,-147.1884498,3552
Mount Einstein,61.3569013,-147.0978034,3501
Mount Eldridge,63.1340032,-150.3481013,3182
Mount Elusive,61.4281972,-147.1271156,3447
Mount Fafnir,61.4414123,-147.0384053,3214
Farthing Horn,63.0716667,-151.0022222,6041
Mount Foraker,62.9605979,-151.398675,5290
Frederika Mountain,61.7716611,-142.2301971,3138
Mount Gannett,61.2419519,-148.196486,3038
Mount Geist,63.6417981,-146.8699622,3266
Mount George,61.0510638,-141.0169728,3144
Mount Gerdine,61.5780556,-152.4402778,3301
Mount Giddings,63.6673231,-146.9151444,3129
Mount Goode,61.3269286,-147.9854734,3209
Mount Goode,61.3269286,-147.9854734,3209
Haydon Peak,60.26104,-140.9880154,3601
Mount Hayes,63.6199026,-146.7165583,4159
Hess Mountain,63.6383153,-147.1481438,3617
Mount Hunter,62.949134,-151.0915873,4413
Mount Huntington,62.9671035,-150.8987893,3708
Mount Huxley,60.32795,-141.1554042,3679
Mount Jarvis,62.0234515,-143.6200561,4108
Kahiltna Dome,63.054425,-151.2395831,3805
Kahiltna Peaks,63.0281816,-151.0854118,4060
Mount Kimball,63.2388285,-144.640698,3140
Mount Koven,63.1337164,-150.8963036,3707
Mount Marcus Baker,61.4372882,-147.751928,3990
Mount Mather,63.1947595,-150.4361533,3675
McGinnis Peak,63.5438789,-146.3026753,3556
Mount Miller,60.4625261,-142.3009498,3315
Mount Moffit,63.567673,-146.397394,3962
Mount Natazhat,61.5206112,-141.0976548,4104
Parka Peak,61.7476461,-143.1729604,3989
Peters Dome,63.1365165,-151.2018747,3215
Presidents Chair,61.8562922,-142.7531284,3161
Regal Mountain,61.7437982,-142.8681727,4201
Mount Riggs,61.511342,-141.0350281,3581
Rime Peak,61.7467863,-143.3060339,3864
Mount Russell,62.7982207,-151.8842162,3530
Mount Sanford,62.2152467,-144.128715,4946
Mount Shand,63.5436765,-146.4489772,3853
Mount Silverthrone,63.1157992,-150.6748062,4017
Mount Skarland,63.6714285,-146.8408669,3162
Mount Steller,60.5201184,-143.0924041,3196
Mount Sulzer,61.6247698,-141.6113419,3320
Mount Tatum,63.1797246,-150.8080108,3383
The Hump,60.3131416,-141.0873163,3778
Mooses Tooth,62.9687456,-150.6142196,3135
Mount Thor,61.4853613,-147.1460402,3756
Mount Tittmann,61.1158883,-141.2483534,3534
Mount Tom White,60.6514667,-143.6960051,3420
University Peak,61.3269102,-141.7852844,4369
Mount Valhalla,61.4598749,-147.0803022,3667
Wedge Peak,63.2028704,-150.511115,3108
West Pyramid Peak,63.1454054,-150.7099958,3559
White Princess,63.4204189,-145.4209826,3015
Mount Witherspoon,61.3955428,-147.2001212,3630
Mount Wrangell,62.0057635,-144.018213,4309
Mount Zanetti,62.0387053,-144.1124214,3973
Mount Foresta,60.190682,-139.4336117,3335
Iliamna Volcano,60.0317271,-153.0911662,3044
Redoubt Volcano,60.4850863,-152.743591,3094
Mount Spurr,61.2997222,-152.2513889,3248
Mount Torbert,61.4086111,-152.4130556,3434
Denali,63.0691018,-151.0062617,6167
Mount Salisbury,58.8508188,-137.3727458,3687
Mount Watson,59.0079445,-137.5556046,3763
Mount Gilbert Lewis,61.4502579,-147.1512049,3691
Mount Sergeant Robinson,61.5759171,-147.8517206,3206
Mount Bona,61.3849977,-141.7511201,4986
Browne Tower,63.1000583,-150.9314441,4628
Mount Wilbur,58.7397618,-137.3176542,3305
Mount Bertha,58.6862614,-137.027231,3094
Mount Fairweather,58.9064974,-137.52658,4653
Mount Quincy Adams,58.9080913,-137.4715143,3966
Mount Root,58.9843727,-137.5019765,3828
Mount Crillon,58.662226,-137.1714265,3860
Mount La Perouse,58.5629266,-137.0825743,3265
Lituya Mountain,58.8053183,-137.4365621,3623
Mount Orville,58.7366184,-137.2721809,3167
Mount Agassiz,40.7108559,-110.8242854,3786
Mount Baldy,40.5679673,-111.6380315,3371
Mount Bartles,39.7010756,-110.3896012,3027
Bartons Peak,38.0674856,-110.7709864,3032
Birch Creek Mountain,38.2189403,-112.4543245,3273
Black Mountain,39.0108018,-111.4912984,3285
Block Mountain,39.0701391,-111.4883187,3290
Bulldog Ridge,37.9405428,-110.7801519,3063
Castle Peak,40.6691909,-111.1300384,3111
Chokecherry Peak,38.1533016,-112.4338096,3042
Chokecherry Point,38.1371825,-111.3514244,3285
Circleville Mountain,38.1968378,-112.4019489,3456
Corral Point,38.0897072,-110.8240437,3002
Currant Creek Peak,40.3777305,-111.1757254,3177
Deer Heaven,38.1297065,-110.8312665,3198
Dromedary Peak,40.5929989,-111.7060275,3380
Dry Lakes Peak,38.1383176,-110.8134881,3182
Mount Ellen Peak,38.1208179,-110.8145992,3495
Flagstaff Mountain,40.6007774,-111.6460239,3213
Flat Top Mountain,40.3724467,-112.1891099,3235
Government Point,38.217863,-111.5213229,3297
Griffin Point,37.8690798,-111.82823,3165
Hayden Peak,40.7356869,-110.8440708,3795
Haystack Peak,39.8477177,-113.9049968,3661
Heber Mountain,40.4341187,-111.1840588,3114
Heliotrope Mountain,39.1155267,-111.4528412,3399
Heliotrope Point,39.0996722,-111.4374582,3314
Hilgard Mountain,38.6837665,-111.5438269,3516
Houston Mountain,37.6206818,-112.730245,3067
Hoyt Peak,40.6921172,-111.198077,3119
Ibapah Peak,39.8282734,-113.9197191,3663
Ice Cave Peak,40.6074156,-109.9108038,3052
Iron Mine Mountain,40.5756424,-110.9765881,3184
Kimble and Turner Peak,38.0610967,-110.7887647,3387
Lone Peak,40.5263327,-111.7552361,3428
Lookout Peak,38.1606341,-111.5559819,3394
Lowe Peak,40.4255017,-112.1991099,3216
Ostler Peak,40.7465415,-110.768986,3874
Mount Pennell,37.9566537,-110.7907081,3467
Pine Spring Knoll,37.5422,-113.0680035,3053
Red Mountain,39.7999404,-113.9366635,3520
Rocky Peak,39.9116059,-113.8974976,3272
Sharp Mountain,40.4010565,-112.2635567,3041
Spread Eagle Peak,40.7293381,-110.7836437,3823
Tabby Mountain,40.3614055,-110.7897573,3050
Towhead,39.5777749,-111.3147981,3128
Twin Peaks,40.5518953,-111.6565908,3493
Twin Peaks,40.5938379,-111.7210401,3445
West Grandaddy Mountain,40.5968507,-110.8310515,3505
West Mountain,37.8298348,-109.546758,3347
Windstorm Peak,38.6997833,-111.5935942,3237
Kelsey Peak,40.4518901,-112.2143881,3162
The Pfeifferhorn,40.5335553,-111.7060268,3453
O'Sullivan Peak,40.5909068,-111.7111983,3424
Sundial Peak,40.5982829,-111.6854824,3134
Thunder Mountain,40.5417258,-111.684231,3262
White Baldy,40.5330063,-111.6813145,3452
Lewiston Peak,40.3602245,-112.1943879,3161
Bowns Point,38.0528643,-111.3592568,3334
A-1 Peak,40.7681261,-110.833195,3773
Abajo Peak,37.8397543,-109.4620095,3455
Adams Head,37.9330575,-112.2087569,3178
Edna Peak,38.3860801,-112.3301951,3552
Ant Knolls,40.5511072,-111.5705887,3008
Bald Mountain,39.877139,-111.7580169,3322
Bald Mountain,40.6989432,-110.9033257,3642
Bald Mountain,40.8657724,-110.5012625,3586
Mount Baldy,38.4017094,-112.4338428,3695
Mount Baldy,39.1261477,-111.5099637,3326
Barney Top,37.7562071,-111.8744156,3234
Bean Hill,38.4129959,-112.0588837,3062
Mount Belknap,38.4192011,-112.4125695,3696
Mount Beulah,40.7937472,-110.6818862,3823
Big Point,37.4140221,-113.3810318,3052
Big Table,38.4010848,-112.0765741,3073
Black Mountain,37.5690252,-112.9379879,3163
Black Mountain,39.1696613,-111.5319617,3276
Blowhard Mountain,37.5930225,-112.8636806,3259
Blue Spring Mountain,37.6704879,-112.7028124,3015
Bluebell Knoll,38.1593955,-111.5003397,3451
Bob Park Peak,37.8351492,-109.5508402,3294
Boobe Hole Mountain,38.6965324,-111.7438143,3251
Boulder Mountain,38.1594385,-111.5003569,3451
Box Elder Peak,40.4897659,-111.6963678,3385
Brian Head,37.6812411,-112.8307466,3448
Mount Brigham,38.3852054,-112.3358489,3578
Brown Duck Mountain,40.636606,-110.6190414,3614
Burger Peak,37.3251039,-113.5011385,3143
Burr Top,38.0283073,-111.5820414,3221
Candland Mountain,39.5640556,-111.2089848,3159
Cascade Mountain,40.3068446,-111.5884514,3321
Mount Catherine,38.9938733,-112.1959285,3054
City Creek Peak,38.3116107,-112.3390427,3405
Clayton Peak,40.5907458,-111.5599728,3272
Cleveland Peak,40.6871775,-110.6298555,3836
Coffee Peak,39.0597724,-112.1377222,3047
Corral Mountain,40.2348028,-111.5588762,3196
Cottonwood Peak,37.9713468,-112.2130743,3162
Cove Mountain,39.1994194,-111.4479513,3250
Cove Mountain,38.6024745,-111.960473,3261
Cox Knoll,39.2724269,-111.4117104,3191
Danish Knoll,39.2846961,-111.4315856,3150
Davenport Hill,40.5996171,-111.622155,3087
Deadman Mountain,40.8810841,-110.7587478,3275
Deer Trail Mountain,38.3823109,-112.2992649,3343
Delano Peak,38.369135,-112.3713079,3710
Deseret Peak,40.4593969,-112.6262951,3354
Doubletop Mountain,41.9757719,-111.6613424,3004
Dry Mountain,39.940505,-111.7314143,3002
Dry Mountain,40.4217888,-110.6126706,3001
Mount Dutton,38.0205808,-112.2171977,3369
Dyer Mountain,40.7377928,-109.5741921,3124
Eagle Peak,37.6955502,-112.9451893,3022
East Grandaddy Mountain,40.5907722,-110.7866706,3555
East Mountain,39.4753495,-111.2167851,3274
Elizabeth Mountain,40.9767744,-110.7303944,3156
Elks Knoll,39.2631454,-111.4681274,3129
Mount Emmons,40.7117371,-110.3035683,4091
Mount Evergreen,40.6011374,-111.5971535,3002
Explorer Peak,40.7181748,-110.6440433,3875
Farm Creek Peak,40.4635028,-110.6420742,3210
Ferron Mountain,39.1228276,-111.3908324,3269
Flagstaff Peak,39.0701757,-111.3117,3115
Flat Top,38.417195,-111.4793342,3441
Flat Top Mountain,40.6228988,-110.2633315,3197
Flat Top Mountain,40.8224227,-110.4279475,3708
Gentry Mountain,39.528588,-111.0909462,3088
Geyser Peak,38.5198454,-111.4818763,3223
Gilbert Peak,40.8234186,-110.3401457,4098
Gobblers Knob,40.6707431,-111.6828869,3125
Gold Hill,40.8116081,-110.9135803,3223
Gold Mountain,38.4423497,-112.3937444,3551
Goose Egg Peak,40.6680054,-110.1040442,3258
Griffin Top,37.905681,-111.8937263,3283
Hancock Peak,37.6349097,-112.7619161,3223
Hancock Peak,37.8744188,-112.2485225,3039
Harmonica Point,39.1608574,-111.4402304,3205
Haystack Mountain,39.3079537,-111.4800896,3164
Haystack Mountain,39.4134861,-111.3997643,3139
Haystack Mountain,38.4992818,-109.2464476,3546
Hens Hole Peak,38.4869331,-111.4749754,3309
High Mountain,37.6680806,-112.9146888,3029
High Top,39.1524592,-111.4870798,3326
Mount Hawley,38.3527465,-112.3576962,3646
Horse Heaven,38.3881173,-112.3161219,3356
Grand View,38.5622529,-109.2625613,3323
Horse Valley Peak,37.7897503,-112.7074499,3223
Horsehead Peak,37.8635986,-109.4717772,3417
Humpy Peak,40.8699746,-111.0004003,3307
Indian Head,39.8769788,-110.9012609,3031
Jacks Peak,38.9938452,-112.1399034,3066
Jupiter Hill,40.6132462,-111.5400571,3042
Kesler Peak,40.6250745,-111.6688679,3171
Kings Peak,40.7763756,-110.3728037,4121
Kletting Peak,40.7628013,-110.8561426,3671
Knob Mountain,39.4526199,-111.3785244,3094
Lake Fork Mountain,40.5768197,-110.4549101,3321
Lake Mountain,39.2321132,-111.4502824,3222
Lake Peak,38.3369217,-112.3565659,3444
Lamotte Peak,40.7737474,-110.7521453,3869
Langdon Mountain,38.3910525,-112.0195216,3146
Leidy Peak,40.7682329,-109.8341138,3667
Lightning Peak,40.2820099,-111.521652,3065
Mount Linnaeus,37.8224873,-109.5542798,3334
Little Creek Peak,37.8808774,-112.6120204,3091
Little Mountain,39.3905139,-111.3404456,3334
Little Shelly,38.4407316,-112.496314,3014
Loafer Mountain,39.9758271,-111.616733,3262
Lost Knoll,38.0473612,-111.7898548,3016
Mount Lovenia,40.7566542,-110.6071404,4031
Lowry Top,39.4274128,-111.3206184,3395
Mammoth Summit,37.6666442,-112.8382761,3184
Marsh Peak,40.7107669,-109.8284719,3727
Mount Marvine,38.6680665,-111.6411382,3543
Marys Nipple,38.3122259,-112.3125681,3081
Marys Nipple,39.0364212,-111.5777231,3348
Marysvale Peak,38.4785865,-112.1051158,3277
Mount Mellenthin,38.4631295,-109.2338845,3856
Mesa,40.6910577,-109.9555681,3358
Middle Mountain,39.2857901,-111.4901784,3189
Mill Canyon Peak,40.4959614,-111.5763361,3152
Miller Hill,40.5445234,-111.621108,3122
Mount Millicent,40.5904837,-111.5975384,3187
Mine Camp Peak,38.873425,-112.2532331,3117
Moffit Peak,40.8097126,-110.9544145,3359
Monroe Peak,38.5360818,-112.073305,3422
Monument Peak,38.5916359,-111.9526831,3365
Monument Peak,39.6143097,-111.1761001,3182
Mosby Mountain,40.6073831,-109.9108038,3052
Murdock Mountain,40.6804957,-110.8914651,3419
Mytoge Mountains,38.5491431,-111.6751859,3002
Naomi Peak,41.9108814,-111.6753565,3035
Navajo Point,37.6861908,-112.8654875,3224
Mount Nebo,39.8216828,-111.7602628,3636
North Burro Peak,40.8436032,-110.1744581,3866
North Peak,37.8741539,-109.4931667,3295
North Tent Mountain,39.4032582,-111.3719869,3421
Paradise Peak,40.6699468,-109.9555048,3296
Parker Mountain,38.3257928,-111.8888174,3014
Mount Peale,38.4383313,-109.2291617,3876
Pine Peaks,38.3257672,-111.8887967,3014
Pioneer Peak,38.9941233,-112.173384,3088
Pioneer Peak,40.5807299,-111.5892245,3188
Pitt and Page Hill,40.6193843,-111.0154366,3118
Point Supreme,37.6138099,-112.8386928,3108
Poison Mountain,40.9380591,-110.2586248,3046
Pole Mountain,40.6316124,-110.0381986,3053
Powell Point,37.6871056,-111.9014935,3111
Mount Powell,40.7983548,-110.4259875,4004
Provo Peak,40.2441661,-111.5569775,3371
Raspberry Knoll,40.3554981,-110.9634218,3039
Mount Raymond,40.6583896,-111.702033,3116
Red Castle,40.7983014,-110.4658522,3862
Red Creek Mountain,40.4079963,-111.0082093,3226
Red Knob,40.7698863,-110.6418589,3717
Reids Peak,40.7063807,-110.9124702,3567
Roberts Horn,40.3995064,-111.6373895,3352
Roger Peak,37.9806569,-111.6185425,3089
Round Mountain,40.6072767,-110.5528848,3209
Santaquin Peak,39.9832828,-111.6240764,3250
Scott Hill,40.6241449,-111.5674958,3076
Seeley Mountain,39.5054947,-111.2148158,3154
Shay Mountain,37.9355145,-109.5488291,3042
Shelly Baldy Peak,38.3691674,-112.4254122,3451
Sidney Peaks,37.7019217,-112.7982753,3308
Signal Peak,37.3194071,-113.4922313,3160
Signal Peak,38.4610861,-112.4003694,3445
Signal Peak,38.6253962,-112.0160435,3419
Sims Peak,40.7150978,-109.7340477,3150
South Burro Peak,40.8318856,-110.1831993,3874
South Kings Peak,40.7658938,-110.3778886,4116
South Mountain,39.2773599,-111.4875971,3169
South Mountain,38.4010418,-109.2613852,3599
South Peak,37.8109977,-109.4572038,3389
South Tent Mountain,39.3920146,-111.3574985,3441
Spanish Fork Peak,40.0880375,-111.5277008,3102
Spectra Point,37.6125908,-112.8449046,3049
Squaw Peak,40.7001856,-110.6433598,3924
Star Point,39.532713,-111.0686663,3028
Sugarloaf Mountain,37.6861229,-112.911749,3044
Sunset Peak,38.8340104,-112.2692558,3075
Sunset Peak,40.5769714,-111.5936059,3251
Swedish Knoll,39.2693731,-111.4358383,3198
Table Mountain,38.1410865,-112.1404662,3004
Table Top,40.8862142,-110.6955082,3275
Taylor Mountain,40.7200119,-109.6414179,3101
Mount Terrill,38.712182,-111.6469251,3517
The Baldys,38.0380406,-111.4279509,3014
The Cathedral,40.7756104,-110.7103286,3718
Thompson Peak,40.8708906,-110.1820224,3589
Thousand Lake Mountain,38.4169172,-111.4793342,3441
Mount Timpanogos,40.390838,-111.6459261,3579
Tip Top,38.4877446,-112.4160318,3003
Tokewanna Peak,40.8099393,-110.6240437,4016
Mount Tomasaki,38.502229,-109.206729,3726
Trail Mountain,39.391572,-111.2346484,3077
Trail Point,38.0621711,-111.4751437,3311
Trout Creek Peak,40.7868284,-109.7085982,3205
Mount Tuscarora,40.584112,-111.5987984,3236
Twin Peaks,37.8565865,-109.4948336,3356
Vickory Mountain,40.3931394,-112.5907377,3137
Mount Waas,38.5390131,-109.2277322,3758
Mount Watson,40.698367,-110.9799104,3510
Whiskey Knoll,38.6321402,-111.7199432,3519
White Knoll,39.2653807,-111.3446547,3070
White Mountain,38.9978662,-111.4896635,3301
White Pine Peak,38.8652962,-112.2317892,3114
Mount Wolverine,40.5853859,-111.6034137,3284
Yard Peak,40.7527172,-110.7132123,3875
Zedds Mountain,38.6058794,-111.6029715,3103
Point Lookout,38.4076159,-111.4431679,3101
Devils Dutch Oven,38.5411334,-112.0767376,3188
Gooseberry Point,37.5583344,-112.8485622,3154
Horse Mountain,38.5510916,-109.2520486,3394
La Sal Peak,38.5499865,-109.2340035,3418
Navajo Peak,37.5124051,-112.8088813,3040
Prairie Dog Knoll,37.8828667,-109.481564,3027
Mount Untermann,40.7709286,-109.8784734,3676
Wolf Creek Peak,40.4764262,-111.0244068,3031
Gold Knob,38.5308808,-109.2714502,3373
Pinto Knoll,38.1373713,-111.5354884,3391
Mount Pierson,38.0453275,-112.1974534,3248
Bald Knoll,40.4185647,-111.2237822,3075
Copper Belt Peak,38.4251363,-112.3570344,3466
Glenwood Mountain,38.6254034,-112.0160552,3419
Haystack Mountain,40.6596951,-110.9856948,3348
North Peak,39.8382976,-111.7495769,3399
Notch Mountain,40.7066737,-110.9481361,3429
Strawberry Peak,40.0469439,-110.9845768,3150
Mount Tukuhnikivatz,38.4394085,-109.2599957,3808
Wilson Peak,40.7756742,-110.4617967,3983
Mount Marsell,40.731052,-110.9079383,3457
Strawberry North Summit,40.0505665,-110.9810496,3121
Sugarloaf Mountain,40.5658608,-111.624815,3366
Rocky Peak,40.4313347,-112.2191105,3118
Mount Hillers,37.8874879,-110.6973711,3258
Salt Creek Peak,39.6649554,-111.7433147,3043
South Edna Peak,38.3833023,-112.3324175,3541
Winkler Point,38.4930287,-112.3813197,3008
Manns Peak,38.5148708,-109.2225831,3734
Mount Adams,46.2024372,-121.4907742,3742
Mount Baker,48.7766298,-121.8144732,3281
Glacier Peak,48.1117373,-121.1129474,3213
Grant Peak,48.7766406,-121.8144899,3281
Lahar Lookout,48.7721354,-121.8134009,3070
Liberty Cap,46.8629752,-121.7748468,4303
Point Success,46.8458108,-121.7672066,4310
Saint Andrews Rock,46.8534354,-121.7892501,3532
Sherman Peak,48.7673778,-121.8138661,3082
Pikers Peak,46.1950677,-121.4869461,3545
Crater Peak,46.8528215,-121.7604465,4391
Cathedral Rocks,46.842461,-121.7289343,3260
Gibraltar Rock,46.8457607,-121.7454126,3864
Little Tahoma Peak,46.8494225,-121.7113905,3367
Mount Rainier,46.8528267,-121.7604408,4391
Abiathar Peak,44.9749831,-110.0322471,3328
Bald Mountain,43.867378,-109.2829897,3219
Mount Baldy,42.9305103,-109.2323545,3681
Bannock Peak,44.8921399,-110.8720818,3149
Barronette Peak,44.9753015,-110.088037,3178
Bear Peak,43.0699565,-109.2184665,3213
Black Mountain,42.8369983,-109.0380847,3188
Black Mountain,43.5394013,-109.2165244,3100
Black Peak,43.4138366,-110.3610087,3552
Black Rib,44.5117694,-107.3027603,3211
Black Tooth Mountain,44.4033046,-107.1795158,3964
Bold Mountain,43.2149183,-109.3801069,3249
Bridger Peak,41.1864555,-107.0319642,3355
Browns Peak,41.3736471,-106.2836782,3574
Burnt Mountain,43.5253541,-110.1313644,3017
Burnt Point,43.4652152,-110.4340796,3044
Cathedral Peak,44.5709205,-110.1097464,3287
Mount Chevo,42.7516685,-109.0510996,3467
Clause Peak,43.1583994,-110.5808599,3234
Clayton Mountain,44.4087368,-109.7280451,3112
Cloud Peak,44.3823042,-107.1742869,4013
Clouds Home Peak,44.2476553,-109.7334543,3543
Cody Peak,44.5010928,-110.0286458,3124
Cony Mountain,42.6457983,-108.9287623,3382
Corner Peak,43.3766915,-110.3778023,3405
Cottonwood Peak,43.8210296,-109.0643786,3332
County Peak,43.7726345,-109.2540841,3688
Mount Cross,42.8805106,-109.1009623,3289
Crow Mountain,43.1677344,-109.3087479,3149
Crystal Peak,43.4765858,-110.3879554,3342
Darwin Peak,43.3890248,-110.3087001,3549
Dead Indian Peak,44.6072389,-109.6104577,3733
Devils Graveyard,43.8804018,-109.5741163,3516
Dishpan Butte,42.8077105,-109.0758867,3152
Dollar Mountain,43.8653348,-109.375167,3755
Double Mountain,44.3829783,-109.747539,3308
Doubletop Peak,43.3484506,-110.2895395,3565
Downs Mountain,43.3099137,-109.6723207,4063
Dunraven Peak,44.782511,-110.4690349,3017
Dunrud Peak,43.857171,-109.3696324,3723
Duran Peak,43.074664,-109.7156319,3246
Eagle Peak,43.310364,-110.2617639,3343
Eagle Peak,44.3202659,-110.0268591,3463
Elbow Peak,43.1129396,-109.7037518,3637
Elk Mountain,41.6330661,-106.5260162,3400
Elk Peak,44.5463782,-107.3321345,3365
Elkhorn Peak,44.6548491,-109.5432118,3213
Entigo Peak,43.0277342,-109.257634,3447
Giant Castle Mountain,44.5353508,-110.0035723,3103
Gobblers Knob,44.1579208,-109.7376406,3173
Granite Peak,42.5496954,-108.8807051,3173
Gray Peak,44.9436154,-110.8820491,3140
Guiterrez Peak,43.0829036,-109.7097351,3465
Hobbs Peak,42.8651315,-109.1246493,3547
Hodges Peak,43.3183447,-110.2648819,3405
Mount Holmes,44.8187997,-110.8556712,3149
Mount Hornaday,44.944553,-110.1454317,3058
Horse Mountain,43.0146784,-109.3656929,3652
Horses Head,44.1985226,-109.6874905,3333
Mount Humphreys,44.3327013,-110.0619653,3338
Hunters Hump,43.32334,-109.7063016,3831
Jackson Peak,43.4622703,-110.6265559,3269
Jim Smith Peak,44.9323602,-109.8184988,3125
Joseph Peak,44.9585522,-110.8850562,3188
Kingfisher Peak,44.1309452,-109.7485161,3360
Little Quadrant Mountain,44.953559,-110.853897,3013
Lookout Mountain,43.0432897,-109.2806904,3515
Lost Ranger Top,43.9901464,-109.6177856,3645
Medicine Bow Peak,41.3603417,-106.3176759,3663
Medicine Mountain,44.8168968,-107.9023174,3038
Mineral Mountain,43.8687322,-109.2600016,3587
Mowry Peak,41.2440903,-107.0379872,3138
Mount Norris,44.8741804,-110.0942777,3029
Northwest Peak,43.31212,-109.6858976,4039
Nowlin Peak,43.4602656,-110.6464065,3007
Pabst Peak,42.5361226,-108.8804043,3125
Palmer Peak,43.3595453,-110.3293268,3478
Pass Peak,43.2180205,-110.1939021,3027
Penrose Peak,44.4153281,-107.1445627,3790
Photographers Point,43.0203098,-109.6945371,3172
Powder Peak,43.344645,-111.0038234,3006
Pyramid Peak,43.4553455,-110.4668894,3384
Pyramid Peak,44.6054048,-110.0646795,3200
Quadrant Mountain,44.9028733,-110.8602558,3114
Quartzite Peak,41.1523088,-107.0631837,3006
Quintuple Peaks,44.9781934,-109.4696595,3088
Ramshorn Peak,43.2278052,-110.5703697,3161
Red Tops,43.9663817,-109.612545,3733
Rennecker Peak,42.5256706,-108.8856832,3065
Saddle Mountain,44.5562713,-107.33128,3221
Sawtooth Mountain,44.905304,-109.4571807,3117
Mount Schurz,44.3420783,-110.0714457,3403
Mount Shoshone,42.9505109,-109.2115209,3526
Silvertip Peak,44.5238594,-110.103157,3237
Smokehouse Mountain,43.901054,-110.0585052,3246
Mount Sniffel,43.8641614,-109.3051034,3445
Spar Mountain,43.8580975,-109.2855086,3672
Spearhead Peak,43.6360409,-110.9108432,3072
Spider Peak,43.3242181,-109.6528399,3723
Squaw Peak,44.9017638,-109.7967243,3046
Steamboat Peak,43.3784056,-110.3526095,3316
Steamboat Rock,43.7584611,-109.3723448,3443
Sugar Loaf Mountain,43.7861679,-108.9943217,3018
Sugarloaf Mountain,41.3558169,-106.3054138,3475
Table Mountain,44.2958046,-110.0553458,3371
The Guardian,43.3495742,-109.6508947,3431
The Thunderer,44.9037532,-110.0564353,3211
Three Rivers Peak,44.8500817,-110.8821639,3029
Tibbs Butte,44.9413278,-109.4443161,3248
Tolman Mountain,44.9361892,-109.3848257,3175
Torrey Peak,43.3526771,-109.626385,3709
Triangle Peak,43.3624772,-110.2826132,3519
Trilobite Point,44.8171598,-110.8437264,3046
Trout Peak,44.6011467,-109.5254345,3735
Tybo Peak,43.0677343,-109.268468,3378
Vulcan Mountain,41.2080767,-107.0080745,3283
Mount Windy,43.0755122,-109.2681902,3427
Mount Woolsey,44.4011167,-107.1766143,3944
Yukon Peak,43.2655935,-109.6920294,3905
Antoinette Peak,43.3943752,-110.4096199,3481
Albright Peak,43.6706012,-110.8138977,3218
Mount Bannon,43.6720521,-110.9055791,3344
Eagles Rest Peak,43.8985748,-110.7591653,3418
The Wedge,43.7018334,-110.90232,3142
Coffin Butte,43.7942361,-109.8719547,3446
American Legion Peak,43.1469156,-109.665737,4027
Amphitheater Mountain,44.9736854,-109.9997159,3359
Angel Peak,43.0214618,-109.5550917,3776
Angle Mountain,43.822519,-110.148927,3235
Ant Hill,44.3733712,-107.0542168,3344
Antelope Butte,44.585017,-107.4940868,3024
Arrow Mountain,43.3728908,-109.5581104,3528
Mount Arrowhead,43.1443724,-109.6771263,3930
Mount Arter,42.7669359,-108.9859278,3368
Arthur Peak,44.4243006,-110.0390749,3175
Ash Mountain,43.9985407,-109.6580208,3394
Atkins Peak,44.3759561,-110.0678646,3358
Avalanche Peak,44.489415,-110.1399822,3223
